entity_id,entity_type,timestamp,source_ip,geo_location,resource_accessed,auth_method,session_duration,command_sequence,device_fingerprint,browser,operating_system,login_result,risk_score,attack_type,label,hour,day,weekday,is_weekend_flag,month,is_office_hours,is_weekend,is_sensitive_resource,long_session,failed_login,new_device,resource_frequency,hour_sin,hour_cos,session_duration_normalized,prediction,risk_level,explanation
user_0040,2,2026-07-11 08:42:57.000000,10.216.141.136,4,7,4,1030,6,385be631-cffa-4ba1-a00d-8b72bb9920a7,3,2,1,30,Normal,0,8,11,5,1,7,1,1,1,0,0,0,0.4036144578313253,0.8660254037844387,-0.4999999999999998,0.18975332068311196,0,Medium,"Weekend login, Sensitive resource"
user_0013,2,2026-06-11 10:36:55.000000,172.28.185.136,1,3,3,795,3,e8a4f7eb-1bcc-4f70-b59e-49bd63602b61,1,4,1,20,Normal,0,10,11,3,0,6,1,0,1,0,0,0,0.2795031055900621,0.49999999999999994,-0.8660254037844387,0.14516129032258066,0,Low,Sensitive resource
user_0029,2,2026-07-19 09:32:12.000000,10.85.208.14,0,0,4,636,0,00c6c120-68a9-4c9a-b771-62d6e1c2a691,1,2,1,10,Normal,0,9,19,6,1,7,1,1,0,0,0,0,0.324468085106383,0.7071067811865476,-0.7071067811865475,0.11499051233396584,0,Low,Weekend login
dev_0007,0,2026-06-01 09:23:29.000000,10.90.237.229,9,8,4,567,9,b7bb20a4-6690-449d-8f73-2988644ae253,4,2,0,40,Normal,0,9,1,0,0,6,1,0,1,0,1,0,0.3526315789473684,0.7071067811865476,-0.7071067811865475,0.10189753320683112,0,Medium,"Sensitive resource, Failed login"
user_0034,2,2026-06-27 14:19:46.000000,192.168.41.81,8,3,2,468,3,7311a3a2-124e-4295-a182-2d24701a7ef7,0,5,1,30,Normal,0,14,27,5,1,6,1,1,1,0,0,0,0.2978723404255319,-0.4999999999999997,-0.8660254037844388,0.08311195445920304,0,Medium,"Weekend login, Sensitive resource"
svc_0009,1,2026-06-14 11:19:48.000000,172.22.130.100,5,8,0,553,9,24c6dd4c-bba2-49cd-a3c0-89940f328f7f,0,0,1,30,Normal,0,11,14,6,1,6,1,1,1,0,0,0,0.32098765432098764,0.258819045102521,-0.9659258262890682,0.09924098671726755,0,Medium,"Weekend login, Sensitive resource"
svc_0005,1,2026-07-20 17:57:20.000000,192.168.55.101,6,10,2,886,11,5d57a325-a039-4e37-a135-f5bfc828ada6,2,3,1,0,Normal,0,17,20,0,0,7,1,0,0,0,0,0,0.33163265306122447,-0.9659258262890683,-0.25881904510252063,0.16242884250474382,0,Low,No risk indicators
user_0040,2,2026-05-16 09:43:07.000000,10.216.141.101,4,2,4,210,2,385be631-cffa-4ba1-a00d-8b72bb9920a7,3,2,1,10,Normal,0,9,16,5,1,5,1,1,0,0,0,0,0.3253012048192771,0.7071067811865476,-0.7071067811865475,0.03415559772296015,0,Low,Weekend login
user_0017,2,2026-06-10 16:47:40.000000,192.168.152.37,8,1,2,298,10,16c776ae-77d7-47a5-a047-2b1f5d82656f,2,2,1,20,Normal,0,16,10,2,0,6,1,0,1,0,0,0,0.398876404494382,-0.8660254037844385,-0.5000000000000004,0.05085388994307401,0,Low,Sensitive resource
user_0011,2,2026-07-13 12:07:34.000000,172.18.108.190,6,3,4,30,3,f32d7071-b794-46a8-8768-7ff71d311afe,4,3,1,20,Normal,0,12,13,0,0,7,1,0,1,0,0,0,0.3443708609271523,1.2246467991473532e-16,-1.0,0.0,0,Low,Sensitive resource
dev_0010,0,2026-05-30 20:37:39.000000,192.168.146.236,2,8,0,596,9,a8e21831-21fe-49b6-a148-5fca88e12937,0,4,1,45,Normal,0,20,30,5,1,5,0,1,1,0,0,0,0.32642487046632124,-0.8660254037844386,0.5000000000000001,0.10740037950664137,0,Medium,"Off-hour login, Weekend login, Sensitive resource"
user_0039,2,2026-06-27 16:03:36.000000,172.22.175.161,3,10,3,544,11,6c64bc02-2d28-4114-950a-49fae1541646,4,5,1,10,Normal,0,16,27,5,1,6,1,1,0,0,0,0,0.3254437869822485,-0.8660254037844385,-0.5000000000000004,0.09753320683111955,0,Low,Weekend login
user_0010,2,2026-05-05 09:47:41.000000,192.168.112.170,6,2,4,579,2,8bf3157a-4510-461a-8ef8-40d6ad1fbf1b,1,5,1,0,Normal,0,9,5,1,0,5,1,0,0,0,0,0,0.34183673469387754,0.7071067811865476,-0.7071067811865475,0.10417457305502846,0,Low,No risk indicators
user_0028,2,2026-07-20 15:40:54.000000,172.23.38.238,5,3,3,873,3,46efdefd-93ab-45ce-af8a-f7ed84cf14a1,0,4,1,20,Normal,0,15,20,0,0,7,1,0,1,0,0,0,0.3248407643312102,-0.7071067811865471,-0.7071067811865479,0.1599620493358634,0,Low,Sensitive resource
dev_0010,0,2026-06-30 19:03:34.000000,192.168.146.179,2,5,0,418,1,a8e21831-21fe-49b6-a148-5fca88e12937,0,4,1,15,Normal,0,19,30,1,0,6,0,0,0,0,0,0,0.3471502590673575,-0.9659258262890684,0.2588190451025203,0.07362428842504744,0,Low,Off-hour login
dev_0007,0,2026-07-08 02:38:51.000000,10.90.237.149,9,9,4,457,8,b7bb20a4-6690-449d-8f73-2988644ae253,4,2,1,35,Normal,0,2,8,2,0,7,0,0,1,0,0,0,0.3368421052631579,0.49999999999999994,0.8660254037844387,0.0810246679316888,0,Medium,"Off-hour login, Sensitive resource"
user_0007,2,2026-06-18 10:24:07.000000,10.35.23.31,9,10,4,637,11,fe4f4d53-3b9a-4386-b718-578b0d1a02cb,2,4,1,0,Normal,0,10,18,3,0,6,1,0,0,0,0,0,0.2804878048780488,0.49999999999999994,-0.8660254037844387,0.11518026565464895,0,Low,No risk indicators
dev_0004,0,2026-06-05 13:57:40.000000,192.168.86.110,9,6,2,432,7,4dfeaaab-a98f-4fc9-aa42-b7be7677378f,2,1,1,20,Normal,0,13,5,4,0,6,1,0,1,0,0,0,0.36,-0.2588190451025208,-0.9659258262890683,0.076280834914611,0,Low,Sensitive resource
user_0038,2,2026-06-09 16:37:13.000000,10.153.53.165,9,2,2,402,2,94340351-1f55-47c2-bdb6-1f12d855844a,0,2,1,0,Normal,0,16,9,1,0,6,1,0,0,0,0,0,0.3048780487804878,-0.8660254037844385,-0.5000000000000004,0.07058823529411765,0,Low,No risk indicators
user_0001,2,2026-07-12 16:55:21.000000,192.168.57.161,6,2,3,466,2,37d4a96c-874f-407e-ac71-59c3c745b2da,2,2,1,10,Normal,0,16,12,6,1,7,1,1,0,0,0,0,0.32786885245901637,-0.8660254037844385,-0.5000000000000004,0.08273244781783681,0,Low,Weekend login
svc_0006,1,2026-06-14 21:40:01.000000,172.23.114.17,0,1,3,274,10,7a7f36f8-b35e-42ad-8ea5-a3ca82913458,3,5,1,45,Normal,0,21,14,6,1,6,0,1,1,0,0,0,0.3310344827586207,-0.7071067811865477,0.7071067811865474,0.04629981024667932,0,Medium,"Off-hour login, Weekend login, Sensitive resource"
user_0029,2,2026-07-05 11:28:06.000000,10.85.208.110,0,10,4,717,11,00c6c120-68a9-4c9a-b771-62d6e1c2a691,1,2,1,10,Normal,0,11,5,6,1,7,1,1,0,0,0,0,0.35638297872340424,0.258819045102521,-0.9659258262890682,0.13036053130929792,0,Low,Weekend login
user_0036,2,2026-05-07 17:51:10.000000,10.234.51.7,3,2,2,865,2,9f7b0e49-3dc8-4763-9238-7a6e4d9eb10c,3,2,1,0,Normal,0,17,7,3,0,5,1,0,0,0,0,0,0.28823529411764703,-0.9659258262890683,-0.25881904510252063,0.15844402277039848,0,Low,No risk indicators
user_0010,2,2026-05-30 17:24:14.000000,192.168.112.28,6,1,4,652,12,8bf3157a-4510-461a-8ef8-40d6ad1fbf1b,1,5,1,30,Normal,0,17,30,5,1,5,1,1,1,0,0,0,0.32142857142857145,-0.9659258262890683,-0.25881904510252063,0.11802656546489564,0,Medium,"Weekend login, Sensitive resource"
user_0038,2,2026-06-14 12:08:11.000000,10.153.53.187,9,10,2,718,11,94340351-1f55-47c2-bdb6-1f12d855844a,0,2,1,10,Normal,0,12,14,6,1,6,1,1,0,0,0,0,0.3719512195121951,1.2246467991473532e-16,-1.0,0.13055028462998103,0,Low,Weekend login
user_0028,2,2026-05-31 12:40:44.000000,172.23.38.36,5,3,3,789,3,46efdefd-93ab-45ce-af8a-f7ed84cf14a1,0,4,1,30,Normal,0,12,31,6,1,5,1,1,1,0,0,0,0.3248407643312102,1.2246467991473532e-16,-1.0,0.14402277039848196,0,Medium,"Weekend login, Sensitive resource"
user_0018,2,2026-05-14 14:11:59.000000,10.0.165.138,2,4,3,35,4,940a9217-e12e-4336-a842-1615cd2a73c3,3,2,1,0,Impossible Travel,1,14,14,3,0,5,1,0,0,0,0,0,0.3902439024390244,-0.4999999999999997,-0.8660254037844388,0.0009487666034155598,0,Low,No risk indicators
svc_0004,1,2026-05-24 19:40:11.000000,10.211.12.253,0,10,0,522,11,e9992184-531c-431b-adac-b062b0f934bc,2,5,1,25,Normal,0,19,24,6,1,5,0,1,0,0,0,0,0.37579617834394907,-0.9659258262890684,0.2588190451025203,0.09335863377609108,0,Medium,"Off-hour login, Weekend login"
svc_0006,1,2026-05-20 18:27:08.000000,172.23.114.238,0,0,3,1169,0,7a7f36f8-b35e-42ad-8ea5-a3ca82913458,3,5,1,0,Normal,0,18,20,2,0,5,1,0,0,0,0,0,0.35172413793103446,-1.0,-1.8369701987210297e-16,0.2161290322580645,0,Low,No risk indicators
svc_0003,1,2026-07-04 13:18:48.000000,10.127.52.244,8,0,0,588,0,8603dc77-88ab-4dce-9611-39ebd5ea782a,2,2,1,10,Normal,0,13,4,5,1,7,1,1,0,0,0,0,0.32142857142857145,-0.2588190451025208,-0.9659258262890683,0.10588235294117647,0,Low,Weekend login
user_0018,2,2026-07-01 19:57:58.000000,194.103.68.211,2,4,3,166,4,940a9217-e12e-4336-a842-1615cd2a73c3,3,2,0,55,Credential Stuffing,1,19,1,2,0,7,0,0,0,0,1,0,0.3902439024390244,-0.9659258262890684,0.2588190451025203,0.025806451612903226,1,High,"Off-hour login, Failed login, Isolation Forest anomaly"
user_0024,2,2026-07-09 15:31:42.000000,172.31.109.212,8,0,4,518,0,5cff8913-d46f-4c2c-bdf1-c5a4b4669854,4,2,1,0,Normal,0,15,9,3,0,7,1,0,0,0,0,0,0.2582781456953642,-0.7071067811865471,-0.7071067811865479,0.09259962049335864,0,Low,No risk indicators
user_0028,2,2026-07-04 09:55:38.000000,172.23.38.57,5,4,3,808,4,46efdefd-93ab-45ce-af8a-f7ed84cf14a1,0,4,1,10,Normal,0,9,4,5,1,7,1,1,0,0,0,0,0.33121019108280253,0.7071067811865476,-0.7071067811865475,0.1476280834914611,0,Low,Weekend login
user_0017,2,2026-05-21 14:46:43.000000,192.168.152.166,8,3,2,474,3,16c776ae-77d7-47a5-a047-2b1f5d82656f,2,2,1,20,Normal,0,14,21,3,0,5,1,0,1,0,0,0,0.29213483146067415,-0.4999999999999997,-0.8660254037844388,0.0842504743833017,0,Low,Sensitive resource
user_0036,2,2026-07-22 12:21:05.000000,10.234.51.67,3,10,2,595,11,9f7b0e49-3dc8-4763-9238-7a6e4d9eb10c,3,2,0,20,Normal,0,12,22,2,0,7,1,0,0,0,1,0,0.3058823529411765,1.2246467991473532e-16,-1.0,0.10721062618595825,0,Low,Failed login
user_0033,2,2026-06-10 18:45:46.000000,10.34.120.126,6,2,3,758,2,e0702736-5748-47af-832c-a00d590e623f,0,0,1,0,Normal,0,18,10,2,0,6,1,0,0,0,0,0,0.34177215189873417,-1.0,-1.8369701987210297e-16,0.13814041745730551,0,Low,No risk indicators
user_0032,2,2026-06-27 11:33:24.000000,10.25.244.77,5,0,0,766,0,3e4da5e7-f91f-470a-8a69-4be6ed39df33,0,4,1,10,Normal,0,11,27,5,1,6,1,1,0,0,0,0,0.2866666666666667,0.258819045102521,-0.9659258262890682,0.1396584440227704,0,Low,Weekend login
dev_0002,0,2026-07-04 22:21:05.000000,192.168.194.55,0,8,2,627,9,f95ea9d1-d2e9-48c8-a38b-fc96b0af2f93,0,4,1,45,Normal,0,22,4,5,1,7,0,1,1,0,0,0,0.3850574712643678,-0.5000000000000004,0.8660254037844384,0.11328273244781784,0,Medium,"Off-hour login, Weekend login, Sensitive resource"
dev_0006,0,2026-06-01 17:40:40.000000,172.22.196.93,4,8,4,706,9,924a8d01-b7e0-4be6-9319-ae8392ec9b6c,1,4,1,20,Normal,0,17,1,0,0,6,1,0,1,0,0,0,0.28804347826086957,-0.9659258262890683,-0.25881904510252063,0.12827324478178367,0,Low,Sensitive resource
dev_0001,0,2026-05-20 16:16:10.000000,192.168.209.186,3,8,4,283,9,8d2265ae-0867-47b8-acc9-0fe02613db70,2,2,1,20,Normal,0,16,20,2,0,5,1,0,1,0,0,0,0.36416184971098264,-0.8660254037844385,-0.5000000000000004,0.04800759013282732,0,Low,Sensitive resource
user_0023,2,2026-06-30 17:37:06.000000,10.36.30.188,2,1,0,832,12,6e5b34bb-8170-4f57-8e20-74651e0c2403,1,0,1,20,Normal,0,17,30,1,0,6,1,0,1,0,0,0,0.33136094674556216,-0.9659258262890683,-0.25881904510252063,0.1521821631878558,0,Low,Sensitive resource
user_0019,2,2026-07-10 09:55:55.000000,10.40.43.108,3,2,4,722,2,0419583b-1677-45c9-8cfb-9d2e7075967a,2,2,1,0,Normal,0,9,10,4,0,7,1,0,0,0,0,0,0.2662337662337662,0.7071067811865476,-0.7071067811865475,0.13130929791271348,0,Low,No risk indicators
svc_0010,1,2026-07-22 07:55:25.000000,172.29.35.212,9,10,2,471,11,67630e3e-9b3d-4703-9e69-15d4e248ed2f,3,0,1,15,Normal,0,7,22,2,0,7,0,0,0,0,0,0,0.36363636363636365,0.9659258262890683,-0.25881904510252063,0.08368121442125237,0,Low,Off-hour login
user_0020,2,2026-05-04 11:46:16.000000,192.168.84.22,0,7,0,441,6,ba6fdd1c-e5c7-4ab3-bcd1-74722f7c20bb,2,0,1,20,Normal,0,11,4,0,0,5,1,0,1,0,0,0,0.31351351351351353,0.258819045102521,-0.9659258262890682,0.07798861480075901,0,Low,Sensitive resource
dev_0002,0,2026-06-07 14:16:17.000000,192.168.194.184,0,6,2,667,7,f95ea9d1-d2e9-48c8-a38b-fc96b0af2f93,0,4,1,30,Normal,0,14,7,6,1,6,1,1,1,0,0,0,0.28160919540229884,-0.4999999999999997,-0.8660254037844388,0.12087286527514232,0,Medium,"Weekend login, Sensitive resource"
user_0009,2,2026-06-13 13:06:15.000000,192.168.87.2,4,10,2,583,11,23abb625-40c9-4a2a-bbc3-d1d58d0aea3a,4,3,1,10,Normal,0,13,13,5,1,6,1,1,0,0,0,0,0.31547619047619047,-0.2588190451025208,-0.9659258262890683,0.10493358633776091,0,Low,Weekend login
user_0010,2,2026-06-16 03:31:56.000000,192.168.112.215,6,1,4,240,12,8bf3157a-4510-461a-8ef8-40d6ad1fbf1b,1,5,1,35,Normal,0,3,16,1,0,6,0,0,1,0,0,0,0.32142857142857145,0.7071067811865476,0.7071067811865476,0.03984819734345351,0,Medium,"Off-hour login, Sensitive resource"
dev_0006,0,2026-06-17 14:52:16.000000,172.22.196.39,4,8,4,539,9,924a8d01-b7e0-4be6-9319-ae8392ec9b6c,1,4,1,20,Normal,0,14,17,2,0,6,1,0,1,0,0,0,0.28804347826086957,-0.4999999999999997,-0.8660254037844388,0.09658444022770399,0,Low,Sensitive resource
user_0020,2,2026-06-12 13:05:45.000000,192.168.84.217,0,3,0,750,3,ba6fdd1c-e5c7-4ab3-bcd1-74722f7c20bb,2,0,1,20,Normal,0,13,12,4,0,6,1,0,1,0,0,0,0.3027027027027027,-0.2588190451025208,-0.9659258262890683,0.1366223908918406,0,Low,Sensitive resource
user_0033,2,2026-07-10 10:41:16.000000,10.34.120.55,6,4,3,456,4,e0702736-5748-47af-832c-a00d590e623f,0,0,1,0,Normal,0,10,10,4,0,7,1,0,0,0,0,0,0.31645569620253167,0.49999999999999994,-0.8660254037844387,0.0808349146110057,0,Low,No risk indicators
svc_0008,1,2026-06-06 03:04:57.000000,10.55.222.42,0,8,3,546,9,d8cc8bc6-8d4b-411f-82b8-90abe5a670e0,0,0,1,45,Normal,0,3,6,5,1,6,0,1,1,0,0,0,0.37222222222222223,0.7071067811865476,0.7071067811865476,0.09791271347248577,0,Medium,"Off-hour login, Weekend login, Sensitive resource"
user_0029,2,2026-05-08 10:14:45.000000,10.85.208.193,0,4,4,762,4,00c6c120-68a9-4c9a-b771-62d6e1c2a691,1,2,1,0,Normal,0,10,8,4,0,5,1,0,0,0,0,0,0.30319148936170215,0.49999999999999994,-0.8660254037844387,0.13889943074003794,0,Low,No risk indicators
user_0015,2,2026-06-28 10:58:50.000000,172.16.58.26,2,7,4,296,6,d1d7bac8-d450-48cc-8687-b0f5d9d97b11,1,5,1,30,Normal,0,10,28,6,1,6,1,1,1,0,0,0,0.32679738562091504,0.49999999999999994,-0.8660254037844387,0.05047438330170778,0,Medium,"Weekend login, Sensitive resource"
user_0024,2,2026-06-17 14:54:17.000000,172.31.109.122,8,3,4,574,3,5cff8913-d46f-4c2c-bdf1-c5a4b4669854,4,2,1,20,Normal,0,14,17,2,0,6,1,0,1,0,0,0,0.33112582781456956,-0.4999999999999997,-0.8660254037844388,0.1032258064516129,0,Low,Sensitive resource
user_0032,2,2026-06-14 04:24:38.000000,10.25.244.243,5,3,0,614,3,3e4da5e7-f91f-470a-8a69-4be6ed39df33,0,4,1,45,Normal,0,4,14,6,1,6,0,1,1,0,0,0,0.41333333333333333,0.8660254037844386,0.5000000000000001,0.11081593927893738,0,Medium,"Off-hour login, Weekend login, Sensitive resource"
dev_0010,0,2026-05-02 05:27:33.000000,192.168.146.86,2,6,0,381,7,a8e21831-21fe-49b6-a148-5fca88e12937,0,4,1,45,Normal,0,5,2,5,1,5,0,1,1,0,0,0,0.32642487046632124,0.9659258262890683,0.25881904510252074,0.0666034155597723,0,Medium,"Off-hour login, Weekend login, Sensitive resource"
svc_0005,1,2026-05-24 07:53:38.000000,192.168.55.124,6,1,2,789,12,5d57a325-a039-4e37-a135-f5bfc828ada6,2,3,1,45,Normal,0,7,24,6,1,5,0,1,1,0,0,0,0.33163265306122447,0.9659258262890683,-0.25881904510252063,0.14402277039848196,0,Medium,"Off-hour login, Weekend login, Sensitive resource"
user_0001,2,2026-06-17 17:13:42.000000,192.168.57.248,6,1,3,266,12,37d4a96c-874f-407e-ac71-59c3c745b2da,2,2,1,20,Normal,0,17,17,2,0,6,1,0,1,0,0,0,0.40437158469945356,-0.9659258262890683,-0.25881904510252063,0.044781783681214424,0,Low,Sensitive resource
user_0026,2,2026-06-02 02:06:10.000000,192.168.27.71,5,1,2,489,12,8ee61517-f438-4190-b1f4-e99a471b59fd,4,1,1,35,Normal,0,2,2,1,0,6,0,0,1,0,0,0,0.3263157894736842,0.49999999999999994,0.8660254037844387,0.08709677419354839,0,Medium,"Off-hour login, Sensitive resource"
user_0013,2,2026-04-27 08:41:14.000000,172.28.185.1,1,3,3,430,3,e8a4f7eb-1bcc-4f70-b59e-49bd63602b61,1,4,1,20,Normal,0,8,27,0,0,4,1,0,1,0,0,0,0.2795031055900621,0.8660254037844387,-0.4999999999999998,0.07590132827324478,0,Low,Sensitive resource
user_0008,2,2026-06-10 13:07:58.000000,172.30.186.252,6,7,3,873,6,92107f27-1c84-4c35-9bb7-92e385ca6c16,3,1,1,20,Normal,0,13,10,2,0,6,1,0,1,0,0,0,0.3,-0.2588190451025208,-0.9659258262890683,0.1599620493358634,0,Low,Sensitive resource
user_0032,2,2026-06-12 14:26:54.000000,10.25.244.159,5,3,0,230,3,3e4da5e7-f91f-470a-8a69-4be6ed39df33,0,4,1,20,Normal,0,14,12,4,0,6,1,0,1,0,0,0,0.41333333333333333,-0.4999999999999997,-0.8660254037844388,0.03795066413662239,0,Low,Sensitive resource
user_0036,2,2026-05-19 16:30:16.000000,10.234.51.254,3,3,2,485,3,9f7b0e49-3dc8-4763-9238-7a6e4d9eb10c,3,2,1,20,Normal,0,16,19,1,0,5,1,0,1,0,0,0,0.37058823529411766,-0.8660254037844385,-0.5000000000000004,0.08633776091081594,0,Low,Sensitive resource
dev_0009,0,2026-05-10 05:05:18.000000,172.24.126.22,6,6,3,675,7,7e258f18-160b-4a2c-bf80-a9e1e2d5eac2,3,3,1,45,Normal,0,5,10,6,1,5,0,1,1,0,0,0,0.3448275862068966,0.9659258262890683,0.25881904510252074,0.12239089184060721,0,Medium,"Off-hour login, Weekend login, Sensitive resource"
user_0024,2,2026-05-20 11:35:34.000000,172.31.109.23,8,0,4,810,0,5cff8913-d46f-4c2c-bdf1-c5a4b4669854,4,2,1,0,Normal,0,11,20,2,0,5,1,0,0,0,0,0,0.2582781456953642,0.258819045102521,-0.9659258262890682,0.14800759013282733,0,Low,No risk indicators
user_0005,2,2026-05-08 18:41:02.000000,10.47.194.51,8,2,4,427,2,e03d7c74-4a2a-4966-b026-0f9cb6700500,3,4,1,0,Normal,0,18,8,4,0,5,1,0,0,0,0,0,0.3469387755102041,-1.0,-1.8369701987210297e-16,0.07533206831119545,0,Low,No risk indicators
user_0023,2,2026-06-18 09:14:40.000000,10.36.30.165,2,1,0,669,10,6e5b34bb-8170-4f57-8e20-74651e0c2403,1,0,1,20,Normal,0,9,18,3,0,6,1,0,1,0,0,0,0.33136094674556216,0.7071067811865476,-0.7071067811865475,0.12125237191650853,0,Low,Sensitive resource
user_0022,2,2026-07-01 17:52:50.000000,10.115.32.148,3,7,0,704,6,a31b62cd-24cf-4f72-9697-644e42c0690c,2,0,1,20,Normal,0,17,1,2,0,7,1,0,1,0,0,0,0.3032258064516129,-0.9659258262890683,-0.25881904510252063,0.12789373814041746,0,Low,Sensitive resource
user_0039,2,2026-06-13 16:06:35.000000,172.22.175.182,3,7,3,798,6,6c64bc02-2d28-4114-950a-49fae1541646,4,5,1,30,Normal,0,16,13,5,1,6,1,1,1,0,0,0,0.40236686390532544,-0.8660254037844385,-0.5000000000000004,0.14573055028462997,0,Medium,"Weekend login, Sensitive resource"
svc_0002,1,2026-06-20 14:54:47.000000,192.168.75.229,7,0,2,415,0,6dc430cf-d03e-4a9a-8eef-11613a2611d2,3,4,1,10,Normal,0,14,20,5,1,6,1,1,0,0,0,0,0.31333333333333335,-0.4999999999999997,-0.8660254037844388,0.0730550284629981,0,Low,Weekend login
svc_0008,1,2026-05-08 03:10:42.000000,10.55.222.229,0,0,3,513,0,d8cc8bc6-8d4b-411f-82b8-90abe5a670e0,0,0,1,15,Normal,0,3,8,4,0,5,0,0,0,0,0,0,0.3,0.7071067811865476,0.7071067811865476,0.09165085388994307,0,Low,Off-hour login
svc_0006,1,2026-07-02 15:29:13.000000,172.23.114.240,0,0,3,659,0,7a7f36f8-b35e-42ad-8ea5-a3ca82913458,3,5,1,0,Normal,0,15,2,3,0,7,1,0,0,0,0,0,0.35172413793103446,-0.7071067811865471,-0.7071067811865479,0.11935483870967742,0,Low,No risk indicators
svc_0009,1,2026-05-20 06:09:39.000000,172.22.130.159,5,8,0,701,9,24c6dd4c-bba2-49cd-a3c0-89940f328f7f,0,0,1,35,Normal,0,6,20,2,0,5,0,0,1,0,0,0,0.32098765432098764,1.0,6.123233995736766e-17,0.12732447817836812,0,Medium,"Off-hour login, Sensitive resource"
user_0025,2,2026-05-03 18:00:27.000000,172.22.48.177,2,2,4,689,2,e7ed4954-eb4d-4d0f-944d-6bf6600bc757,4,3,1,10,Normal,0,18,3,6,1,5,1,1,0,0,0,0,0.3352941176470588,-1.0,-1.8369701987210297e-16,0.1250474383301708,0,Low,Weekend login
dev_0009,0,2026-05-01 00:40:09.000000,172.24.126.55,6,5,3,777,5,7e258f18-160b-4a2c-bf80-a9e1e2d5eac2,3,3,1,15,Normal,0,0,1,4,0,5,0,0,0,0,0,0,0.3563218390804598,0.0,1.0,0.14174573055028464,0,Low,Off-hour login
svc_0010,1,2026-06-05 09:40:57.000000,172.29.35.54,9,8,2,783,9,67630e3e-9b3d-4703-9e69-15d4e248ed2f,3,0,1,20,Normal,0,9,5,4,0,6,1,0,1,0,0,0,0.38181818181818183,0.7071067811865476,-0.7071067811865475,0.1428842504743833,0,Low,Sensitive resource
dev_0008,0,2026-06-05 22:42:24.000000,192.168.162.98,3,8,4,734,9,03efd209-f2ee-4eaa-9c68-09e209b5a94e,4,2,1,35,Normal,0,22,5,4,0,6,0,0,1,0,0,0,0.36774193548387096,-0.5000000000000004,0.8660254037844384,0.1335863377609108,0,Medium,"Off-hour login, Sensitive resource"
user_0015,2,2026-05-22 16:54:28.000000,172.16.58.174,2,3,4,395,3,d1d7bac8-d450-48cc-8687-b0f5d9d97b11,1,5,0,40,Normal,0,16,22,4,0,5,1,0,1,0,1,0,0.33986928104575165,-0.8660254037844385,-0.5000000000000004,0.06925996204933586,0,Medium,"Sensitive resource, Failed login"
user_0026,2,2026-05-07 15:00:40.000000,192.168.27.14,5,1,2,602,10,8ee61517-f438-4190-b1f4-e99a471b59fd,4,1,1,20,Normal,0,15,7,3,0,5,1,0,1,0,0,0,0.3263157894736842,-0.7071067811865471,-0.7071067811865479,0.10853889943074004,0,Low,Sensitive resource
user_0006,2,2026-07-03 09:23:12.000000,192.168.63.88,7,4,1,715,4,f4aef081-9e0e-4fd1-9d63-3196c819d12e,0,5,1,0,Normal,0,9,3,4,0,7,1,0,0,0,0,0,0.34831460674157305,0.7071067811865476,-0.7071067811865475,0.12998102466793168,0,Low,No risk indicators
user_0017,2,2026-05-21 11:06:27.000000,192.168.152.193,8,1,2,743,10,16c776ae-77d7-47a5-a047-2b1f5d82656f,2,2,1,20,Normal,0,11,21,3,0,5,1,0,1,0,0,0,0.398876404494382,0.258819045102521,-0.9659258262890682,0.13529411764705881,0,Low,Sensitive resource
dev_0009,0,2026-07-24 20:54:38.000000,172.24.126.191,6,6,3,235,7,7e258f18-160b-4a2c-bf80-a9e1e2d5eac2,3,3,1,35,Normal,0,20,24,4,0,7,0,0,1,0,0,0,0.3448275862068966,-0.8660254037844386,0.5000000000000001,0.03889943074003795,0,Medium,"Off-hour login, Sensitive resource"
user_0014,2,2026-07-21 15:42:51.000000,10.81.216.53,0,2,1,568,2,7ecf9e90-0d56-4a91-a9e3-82f599d34e96,0,3,1,0,Normal,0,15,21,1,0,7,1,0,0,0,0,0,0.4,-0.7071067811865471,-0.7071067811865479,0.10208728652751423,0,Low,No risk indicators
svc_0004,1,2026-06-23 07:54:05.000000,10.211.12.171,0,8,0,628,9,e9992184-531c-431b-adac-b062b0f934bc,2,5,1,35,Normal,0,7,23,1,0,6,0,0,1,0,0,0,0.28662420382165604,0.9659258262890683,-0.25881904510252063,0.11347248576850096,0,Medium,"Off-hour login, Sensitive resource"
user_0013,2,2026-05-19 11:27:49.000000,172.28.185.95,1,3,3,584,3,e8a4f7eb-1bcc-4f70-b59e-49bd63602b61,1,4,1,20,Normal,0,11,19,1,0,5,1,0,1,0,0,0,0.2795031055900621,0.258819045102521,-0.9659258262890682,0.10512333965844402,0,Low,Sensitive resource
user_0002,2,2026-06-15 10:06:33.000000,192.168.44.11,5,3,0,704,3,8e0148f7-9de8-4a46-a286-6c4a26c50ebc,1,2,1,20,Normal,0,10,15,0,0,6,1,0,1,0,0,0,0.3592814371257485,0.49999999999999994,-0.8660254037844387,0.12789373814041746,0,Low,Sensitive resource
user_0020,2,2026-07-11 18:50:06.000000,192.168.84.9,0,3,0,438,3,ba6fdd1c-e5c7-4ab3-bcd1-74722f7c20bb,2,0,1,30,Normal,0,18,11,5,1,7,1,1,1,0,0,0,0.3027027027027027,-1.0,-1.8369701987210297e-16,0.07741935483870968,0,Medium,"Weekend login, Sensitive resource"
