entity_id,entity_type,timestamp,source_ip,geo_location,resource_accessed,auth_method,session_duration,command_sequence,device_fingerprint,browser,operating_system,login_result,risk_score,attack_type,label
user_0038,user,2026-05-30 18:43:45.000000,10.153.53.2,USA,VPN,certificate,608,login>vpn,94340351-1f55-47c2-bdb6-1f12d855844a,API,Linux,success,14,Normal,0
user_0036,user,2026-04-27 16:01:09.000000,10.234.51.44,France,VPN,certificate,489,login>vpn,9f7b0e49-3dc8-4763-9238-7a6e4d9eb10c,Firefox,Linux,success,36,Normal,0
user_0014,user,2026-07-19 10:25:12.000000,10.81.216.89,Australia,Email,biometric,404,login>email,7ecf9e90-0d56-4a91-a9e3-82f599d34e96,API,Ubuntu,success,25,Normal,0
user_0013,user,2026-06-01 10:07:58.000000,172.28.185.246,Brazil,Cloud Dashboard,password,882,login>cloud,e8a4f7eb-1bcc-4f70-b59e-49bd63602b61,Chrome,Windows,success,8,Normal,0
dev_0007,edge_device,2026-06-17 23:31:06.000000,10.90.237.238,USA,Production Server,token,595,login>server,b7bb20a4-6690-449d-8f73-2988644ae253,Safari,Linux,success,14,Normal,0
user_0015,user,2026-06-09 17:18:38.000000,172.16.58.96,Canada,Database,token,729,login>server>database,d1d7bac8-d450-48cc-8687-b0f5d9d97b11,Chrome,macOS,success,1,Normal,0
dev_0002,edge_device,2026-06-09 05:05:17.000000,192.168.194.96,Australia,IoT Gateway,certificate,642,login>iot,f95ea9d1-d2e9-48c8-a38b-fc96b0af2f93,API,Windows,success,8,Normal,0
user_0008,user,2026-06-09 17:06:46.000000,172.30.186.12,Japan,Payroll,password,94,login>payroll,92107f27-1c84-4c35-9bb7-92e385ca6c16,Firefox,Firmware,success,12,Normal,0
user_0006,user,2026-04-29 12:13:53.000000,192.168.63.164,Singapore,Email,biometric,765,login>email,f4aef081-9e0e-4fd1-9d63-3196c819d12e,API,macOS,success,21,Normal,0
user_0036,user,2026-07-06 22:30:24.000000,104.119.170.173,France,Email,certificate,131,login>email,9f7b0e49-3dc8-4763-9238-7a6e4d9eb10c,Firefox,Linux,fail,74,Credential Stuffing,1
user_0016,user,2026-07-02 10:54:08.000000,10.232.1.72,France,Database,password,567,login>vpn>database,341504dd-8221-44e1-a3e3-4a467f4260aa,Edge,Android,success,8,Normal,0
user_0038,user,2026-06-16 09:24:10.000000,10.153.53.74,USA,Payroll,certificate,550,login>payroll,94340351-1f55-47c2-bdb6-1f12d855844a,API,Linux,success,19,Normal,0
svc_0001,service_account,2026-05-23 01:49:21.000000,192.168.218.233,Germany,Cloud Dashboard,certificate,891,login>cloud,94021491-d8ae-437d-81ef-98192c57478e,API,Windows,success,6,Normal,0
user_0012,user,2026-06-23 16:25:54.000000,10.135.71.108,France,Database,biometric,545,login>server>database,b767da4b-2996-43e9-bba5-39c4f7f01fef,Firefox,Firmware,success,24,Normal,0
user_0019,user,2026-05-20 02:20:40.000000,10.40.43.138,France,HR,token,793,login>hr,0419583b-1677-45c9-8cfb-9d2e7075967a,Edge,Linux,success,18,Normal,0
user_0034,user,2026-05-13 08:29:24.000000,192.168.41.183,UK,Finance,certificate,598,login>finance,7311a3a2-124e-4295-a182-2d24701a7ef7,API,macOS,success,21,Normal,0
svc_0002,service_account,2026-06-27 01:13:06.000000,192.168.75.125,Singapore,VPN,certificate,293,login>vpn,6dc430cf-d03e-4a9a-8eef-11613a2611d2,Firefox,Windows,success,24,Normal,0
svc_0010,service_account,2026-05-14 07:34:07.000000,172.29.35.167,USA,Cloud Dashboard,certificate,744,login>cloud,67630e3e-9b3d-4703-9e69-15d4e248ed2f,Firefox,Android,success,12,Normal,0
svc_0008,service_account,2026-05-15 02:06:47.000000,10.55.222.74,Australia,Production Server,password,747,login>server,d8cc8bc6-8d4b-411f-82b8-90abe5a670e0,API,Android,success,22,Normal,0
user_0013,user,2026-07-23 12:29:28.000000,172.28.185.228,Brazil,VPN,password,690,login>vpn,e8a4f7eb-1bcc-4f70-b59e-49bd63602b61,Chrome,Windows,success,0,Normal,0
user_0031,user,2026-07-22 13:25:20.000000,10.97.151.114,France,Email,certificate,515,login>email,d16a797d-7435-459b-b43f-826b202d1d8c,Chrome,Firmware,success,11,Normal,0
user_0030,user,2026-05-21 09:25:12.000000,10.199.135.138,Australia,Cloud Dashboard,token,1117,login>cloud,dab42e8b-d88d-4639-ab93-84affb134023,API,Firmware,success,16,Normal,0
user_0017,user,2026-07-16 13:55:16.000000,192.168.152.222,UK,Database,certificate,443,login>vpn>database,16c776ae-77d7-47a5-a047-2b1f5d82656f,Edge,Linux,success,15,Normal,0
user_0009,user,2026-05-27 17:53:57.000000,192.168.87.173,Germany,Finance,certificate,601,login>finance,23abb625-40c9-4a2a-bbc3-d1d58d0aea3a,Safari,Ubuntu,success,8,Normal,0
user_0012,user,2026-06-06 17:22:55.000000,10.135.71.247,France,Database,biometric,477,login>vpn>database,b767da4b-2996-43e9-bba5-39c4f7f01fef,Firefox,Firmware,success,16,Normal,0
user_0015,user,2026-05-16 16:09:07.000000,172.16.58.5,Canada,Finance,token,649,login>finance,d1d7bac8-d450-48cc-8687-b0f5d9d97b11,Chrome,macOS,success,22,Normal,0
svc_0006,service_account,2026-06-05 23:14:50.000000,172.23.114.97,Australia,Database,password,613,login>server>database,7a7f36f8-b35e-42ad-8ea5-a3ca82913458,Firefox,macOS,success,28,Normal,0
user_0030,user,2026-05-31 13:40:13.000000,10.199.135.92,Australia,HR,token,640,login>hr,dab42e8b-d88d-4639-ab93-84affb134023,API,Firmware,success,15,Normal,0
user_0011,user,2026-07-04 11:28:27.000000,172.18.108.45,Japan,Payroll,token,971,login>payroll,f32d7071-b794-46a8-8768-7ff71d311afe,Safari,Ubuntu,success,16,Normal,0
user_0018,user,2026-07-04 15:35:48.000000,10.0.165.95,Canada,HR,password,838,login>hr,940a9217-e12e-4336-a842-1615cd2a73c3,Firefox,Linux,success,14,Normal,0
user_0040,user,2026-06-06 15:17:20.000000,10.216.141.105,Germany,Email,token,567,login>email,385be631-cffa-4ba1-a00d-8b72bb9920a7,Firefox,Linux,success,16,Normal,0
user_0006,user,2026-05-19 17:43:37.000000,18.67.247.124,UK,HR,biometric,114,login>hr,f4aef081-9e0e-4fd1-9d63-3196c819d12e,API,macOS,success,99,Impossible Travel,1
dev_0003,edge_device,2026-06-09 13:39:35.000000,172.22.220.152,Brazil,PLC,token,456,login>plc,c5e3a45d-0416-4be1-a9de-a7b4d9e5d73c,Edge,Android,success,21,Normal,0
user_0007,user,2026-05-23 01:05:27.737940,10.35.23.188,USA,Payroll,token,4522,login>payroll,fe4f4d53-3b9a-4386-b718-578b0d1a02cb,Edge,Windows,success,85,Low and Slow Exfiltration,1
user_0020,user,2026-07-01 08:59:29.000000,192.168.84.229,Australia,Database,MFA,463,login>server>database,ba6fdd1c-e5c7-4ab3-bcd1-74722f7c20bb,Edge,Android,success,21,Normal,0
user_0040,user,2026-06-21 18:03:35.000000,10.216.141.14,Germany,Payroll,token,566,login>payroll,385be631-cffa-4ba1-a00d-8b72bb9920a7,Firefox,Linux,success,11,Normal,0
user_0005,user,2026-06-06 17:09:01.000000,10.47.194.25,UK,Payroll,token,749,login>payroll,e03d7c74-4a2a-4966-b026-0f9cb6700500,Firefox,Windows,success,15,Normal,0
dev_0005,edge_device,2026-06-16 14:56:12.000000,10.101.75.186,Brazil,IoT Gateway,token,822,login>cloud>iot,be7bf241-aa02-4309-8860-ce04620838c8,API,Windows,success,21,Normal,0
user_0025,user,2026-07-21 08:33:23.000000,172.22.48.127,Canada,Email,token,561,login>email,e7ed4954-eb4d-4d0f-944d-6bf6600bc757,Safari,Ubuntu,success,26,Normal,0
svc_0004,service_account,2026-05-28 02:28:45.000000,10.211.12.205,Australia,VPN,MFA,674,login>vpn,e9992184-531c-431b-adac-b062b0f934bc,Edge,macOS,success,17,Normal,0
user_0020,user,2026-05-08 15:24:25.000000,192.168.84.211,Australia,Database,MFA,839,login>vpn>database,ba6fdd1c-e5c7-4ab3-bcd1-74722f7c20bb,Edge,Android,success,2,Normal,0
dev_0005,edge_device,2026-05-25 05:29:47.000000,10.101.75.154,Brazil,IoT Gateway,token,577,login>cloud>iot,be7bf241-aa02-4309-8860-ce04620838c8,API,Windows,success,19,Normal,0
user_0003,user,2026-07-10 10:22:45.000000,192.168.13.207,Australia,Finance,biometric,561,login>finance,577b0707-ee51-410f-a6ba-80e16d44de82,Edge,Ubuntu,success,19,Normal,0
user_0021,user,2026-05-25 13:06:57.000000,192.168.159.242,Brazil,HR,password,540,login>hr,f1e804c2-7940-4782-a7b6-59ff942c79f4,API,Ubuntu,success,20,Normal,0
svc_0008,service_account,2026-07-24 21:36:35.000000,10.55.222.48,Australia,VPN,password,592,login>vpn,d8cc8bc6-8d4b-411f-82b8-90abe5a670e0,API,Android,success,25,Normal,0
user_0032,user,2026-05-21 16:38:51.000000,10.25.244.97,India,VPN,MFA,694,login>vpn,3e4da5e7-f91f-470a-8a69-4be6ed39df33,API,Windows,success,30,Normal,0
user_0033,user,2026-06-20 09:23:22.000000,10.34.120.116,Japan,Finance,password,644,login>finance,e0702736-5748-47af-832c-a00d590e623f,API,Android,success,22,Normal,0
user_0016,user,2026-06-02 08:01:39.000000,10.232.1.183,France,Database,password,437,login>server>database,341504dd-8221-44e1-a3e3-4a467f4260aa,Edge,Android,success,27,Normal,0
svc_0002,service_account,2026-06-17 12:37:52.000000,192.168.75.234,Singapore,Database,certificate,661,login>vpn>database,6dc430cf-d03e-4a9a-8eef-11613a2611d2,Firefox,Windows,success,18,Normal,0
user_0024,user,2026-05-23 13:39:51.000000,172.31.109.228,UK,VPN,token,679,login>vpn,5cff8913-d46f-4c2c-bdf1-c5a4b4669854,Safari,Linux,success,9,Normal,0
svc_0004,service_account,2026-06-18 00:43:44.000000,10.211.12.19,Australia,Cloud Dashboard,MFA,330,login>cloud,e9992184-531c-431b-adac-b062b0f934bc,Edge,macOS,success,27,Normal,0
svc_0009,service_account,2026-06-26 22:22:54.000000,172.22.130.112,India,Production Server,MFA,665,login>server,24c6dd4c-bba2-49cd-a3c0-89940f328f7f,API,Android,success,8,Normal,0
user_0008,user,2026-06-24 13:18:07.000000,172.30.186.249,Japan,Payroll,password,400,login>payroll,92107f27-1c84-4c35-9bb7-92e385ca6c16,Firefox,Firmware,success,20,Normal,0
svc_0010,service_account,2026-05-03 11:25:14.000000,172.29.35.8,USA,Cloud Dashboard,certificate,840,login>cloud,67630e3e-9b3d-4703-9e69-15d4e248ed2f,Firefox,Android,success,3,Normal,0
svc_0010,service_account,2026-05-28 17:58:27.000000,172.29.35.238,USA,VPN,certificate,658,login>vpn,67630e3e-9b3d-4703-9e69-15d4e248ed2f,Firefox,Android,success,15,Normal,0
svc_0001,service_account,2026-07-04 23:02:37.000000,192.168.218.164,Germany,VPN,certificate,377,login>vpn,94021491-d8ae-437d-81ef-98192c57478e,API,Windows,success,9,Normal,0
dev_0006,edge_device,2026-05-19 17:39:20.000000,172.22.196.228,Germany,PLC,token,391,login>plc,924a8d01-b7e0-4be6-9319-ae8392ec9b6c,Chrome,Windows,success,30,Normal,0
svc_0001,service_account,2026-05-23 22:54:50.000000,192.168.218.77,Germany,VPN,certificate,473,login>vpn,94021491-d8ae-437d-81ef-98192c57478e,API,Windows,success,12,Normal,0
dev_0002,edge_device,2026-06-18 10:17:28.000000,192.168.194.188,Australia,IoT Gateway,certificate,513,login>iot,f95ea9d1-d2e9-48c8-a38b-fc96b0af2f93,API,Windows,success,13,Normal,0
user_0017,user,2026-07-13 12:36:42.000000,192.168.152.83,UK,Finance,certificate,677,login>finance,16c776ae-77d7-47a5-a047-2b1f5d82656f,Edge,Linux,success,23,Normal,0
user_0009,user,2026-05-29 21:33:20.000000,192.168.87.99,Germany,VPN,certificate,246,login>vpn,23abb625-40c9-4a2a-bbc3-d1d58d0aea3a,Safari,Ubuntu,success,19,Normal,0
svc_0004,service_account,2026-05-23 19:44:56.000000,10.211.12.177,Australia,VPN,MFA,622,login>vpn,e9992184-531c-431b-adac-b062b0f934bc,Edge,macOS,success,21,Normal,0
svc_0004,service_account,2026-06-03 23:18:41.000000,10.211.12.42,Australia,VPN,MFA,696,login>vpn,e9992184-531c-431b-adac-b062b0f934bc,Edge,macOS,success,14,Normal,0
user_0036,user,2026-05-27 12:44:42.000000,10.234.51.13,France,Finance,certificate,718,login>finance,9f7b0e49-3dc8-4763-9238-7a6e4d9eb10c,Firefox,Linux,success,23,Normal,0
user_0037,user,2026-07-07 15:59:08.000000,10.125.189.253,France,IoT Gateway,biometric,288,login>iot,35398fc2-c65e-4cb6-8fa3-1f63cf498aa2,Firefox,Android,success,94,Lateral Movement,1
user_0027,user,2026-06-22 09:36:01.000000,10.127.98.204,Germany,HR,certificate,617,login>hr,9af1c663-ba5e-4a3e-bc58-78f28d6b95b1,Safari,Linux,success,13,Normal,0
user_0018,user,2026-07-13 15:57:48.000000,10.0.165.143,Canada,HR,password,785,login>hr,940a9217-e12e-4336-a842-1615cd2a73c3,Firefox,Linux,success,14,Normal,0
user_0039,user,2026-06-11 08:10:42.000000,172.22.175.59,France,Payroll,password,595,login>payroll,6c64bc02-2d28-4114-950a-49fae1541646,Safari,macOS,success,18,Normal,0
user_0001,user,2026-07-05 13:31:52.000000,192.168.57.169,Japan,Payroll,password,141,login>payroll,37d4a96c-874f-407e-ac71-59c3c745b2da,Edge,Linux,success,6,Normal,0
user_0006,user,2026-06-19 13:24:54.000000,192.168.63.233,Singapore,HR,biometric,789,login>hr,f4aef081-9e0e-4fd1-9d63-3196c819d12e,API,macOS,success,21,Normal,0
user_0028,user,2026-06-02 08:34:05.000000,172.23.38.106,India,Email,password,394,login>email,46efdefd-93ab-45ce-af8a-f7ed84cf14a1,API,Windows,success,3,Normal,0
svc_0007,service_account,2026-06-10 01:32:51.000000,172.27.204.4,Singapore,Cloud Dashboard,certificate,530,login>cloud,5edd09e9-9d87-49a4-8977-a9d5095bda0f,Edge,Android,success,16,Normal,0
svc_0005,service_account,2026-05-09 03:05:41.000000,192.168.55.5,Japan,Production Server,certificate,595,login>server,5d57a325-a039-4e37-a135-f5bfc828ada6,Edge,Ubuntu,success,13,Normal,0
user_0017,user,2026-07-23 18:19:13.000000,192.168.152.241,UK,Database,certificate,1017,login>server>database,16c776ae-77d7-47a5-a047-2b1f5d82656f,Edge,Linux,success,6,Normal,0
user_0015,user,2026-07-18 12:26:58.000000,172.16.58.41,Canada,Payroll,token,563,login>payroll,d1d7bac8-d450-48cc-8687-b0f5d9d97b11,Chrome,macOS,success,9,Normal,0
user_0007,user,2026-06-29 18:59:33.000000,10.35.23.118,USA,Payroll,token,822,login>payroll,fe4f4d53-3b9a-4386-b718-578b0d1a02cb,Edge,Windows,success,28,Normal,0
user_0036,user,2026-05-14 11:13:23.000000,10.234.51.25,France,Finance,certificate,878,login>finance,9f7b0e49-3dc8-4763-9238-7a6e4d9eb10c,Firefox,Linux,success,20,Normal,0
svc_0002,service_account,2026-07-02 21:06:44.000000,192.168.75.189,Singapore,Cloud Dashboard,certificate,490,login>cloud,6dc430cf-d03e-4a9a-8eef-11613a2611d2,Firefox,Windows,success,10,Normal,0
user_0009,user,2026-05-02 14:13:08.000000,192.168.87.159,Germany,Finance,certificate,739,login>finance,23abb625-40c9-4a2a-bbc3-d1d58d0aea3a,Safari,Ubuntu,success,24,Normal,0
user_0038,user,2026-05-22 16:48:50.000000,10.153.53.63,USA,Payroll,certificate,764,login>payroll,94340351-1f55-47c2-bdb6-1f12d855844a,API,Linux,success,15,Normal,0
user_0039,user,2026-07-09 18:26:49.000000,172.22.175.160,France,Payroll,password,438,login>payroll,6c64bc02-2d28-4114-950a-49fae1541646,Safari,macOS,success,22,Normal,0
user_0015,user,2026-04-30 15:08:32.000000,172.16.58.217,Canada,Payroll,token,465,login>payroll,d1d7bac8-d450-48cc-8687-b0f5d9d97b11,Chrome,macOS,success,17,Normal,0
dev_0004,edge_device,2026-06-05 18:11:31.000000,192.168.86.127,USA,PLC,certificate,649,login>plc,4dfeaaab-a98f-4fc9-aa42-b7be7677378f,Edge,Firmware,success,13,Normal,0
user_0013,user,2026-07-21 04:44:02.000000,172.28.185.195,Brazil,VPN,password,248,login>vpn,e8a4f7eb-1bcc-4f70-b59e-49bd63602b61,Chrome,Windows,success,18,Normal,0
user_0024,user,2026-06-30 16:32:58.000000,172.31.109.125,UK,Cloud Dashboard,token,700,login>cloud,5cff8913-d46f-4c2c-bdf1-c5a4b4669854,Safari,Linux,success,17,Normal,0
user_0015,user,2026-06-14 16:38:33.000000,172.16.58.68,Canada,Finance,token,304,login>finance,d1d7bac8-d450-48cc-8687-b0f5d9d97b11,Chrome,macOS,success,18,Normal,0
user_0024,user,2026-04-27 16:12:13.000000,172.31.109.38,UK,VPN,token,184,login>vpn,5cff8913-d46f-4c2c-bdf1-c5a4b4669854,Safari,Linux,success,14,Normal,0
user_0032,user,2026-05-12 09:28:11.000000,10.25.244.231,India,Finance,MFA,749,login>finance,3e4da5e7-f91f-470a-8a69-4be6ed39df33,API,Windows,fail,19,Normal,0
dev_0009,edge_device,2026-07-17 00:39:27.000000,172.24.126.106,Japan,Production Server,password,510,login>server,7e258f18-160b-4a2c-bf80-a9e1e2d5eac2,Firefox,Ubuntu,success,14,Normal,0
user_0003,user,2026-06-12 11:15:29.000000,192.168.13.240,Australia,Cloud Dashboard,biometric,677,login>cloud,577b0707-ee51-410f-a6ba-80e16d44de82,Edge,Ubuntu,success,8,Normal,0
user_0015,user,2026-05-10 14:37:32.000000,172.16.58.116,Canada,Finance,token,467,login>finance,d1d7bac8-d450-48cc-8687-b0f5d9d97b11,Chrome,macOS,success,15,Normal,0
user_0027,user,2026-07-10 17:09:23.000000,10.127.98.5,Germany,Finance,certificate,625,login>finance,9af1c663-ba5e-4a3e-bc58-78f28d6b95b1,Safari,Linux,success,19,Normal,0
user_0028,user,2026-05-21 12:11:02.000000,172.23.38.16,India,Finance,password,519,login>finance,46efdefd-93ab-45ce-af8a-f7ed84cf14a1,API,Windows,success,20,Normal,0
user_0024,user,2026-05-11 14:24:24.000000,172.31.109.77,UK,VPN,token,774,login>vpn,5cff8913-d46f-4c2c-bdf1-c5a4b4669854,Safari,Linux,success,12,Normal,0
user_0019,user,2026-07-19 15:53:08.000000,10.40.43.200,France,Email,token,566,login>email,0419583b-1677-45c9-8cfb-9d2e7075967a,Edge,Linux,success,14,Normal,0
svc_0005,service_account,2026-05-18 12:45:39.000000,192.168.55.95,Japan,VPN,certificate,804,login>vpn,5d57a325-a039-4e37-a135-f5bfc828ada6,Edge,Ubuntu,success,22,Normal,0
user_0040,user,2026-06-12 12:24:26.000000,10.216.141.199,Germany,Email,token,453,login>email,385be631-cffa-4ba1-a00d-8b72bb9920a7,Firefox,Linux,success,16,Normal,0
user_0021,user,2026-06-20 18:19:47.000000,192.168.159.191,Brazil,Payroll,password,725,login>payroll,f1e804c2-7940-4782-a7b6-59ff942c79f4,API,Ubuntu,success,26,Normal,0
user_0016,user,2026-07-10 08:18:31.000000,10.232.1.153,France,Database,password,682,login>server>database,341504dd-8221-44e1-a3e3-4a467f4260aa,Edge,Android,success,10,Normal,0
user_0003,user,2026-06-01 09:54:09.000000,192.168.13.144,Australia,Finance,biometric,503,login>finance,577b0707-ee51-410f-a6ba-80e16d44de82,Edge,Ubuntu,success,15,Normal,0
user_0032,user,2026-06-01 08:14:56.000000,10.25.244.233,India,VPN,MFA,717,login>vpn,3e4da5e7-f91f-470a-8a69-4be6ed39df33,API,Windows,success,12,Normal,0
dev_0001,edge_device,2026-06-09 02:26:26.000000,192.168.209.130,France,PLC,token,532,login>plc,8d2265ae-0867-47b8-acc9-0fe02613db70,Edge,Linux,success,17,Normal,0
user_0004,user,2026-06-05 09:55:33.000000,172.16.81.164,Singapore,Database,certificate,603,login>server>database,c1084433-e9e2-46ea-8099-cfac42dfb133,Edge,Linux,success,18,Normal,0
user_0034,user,2026-07-24 16:16:26.000000,192.168.41.174,UK,Database,certificate,862,login>server>database,7311a3a2-124e-4295-a182-2d24701a7ef7,API,macOS,success,20,Normal,0
user_0020,user,2026-07-10 08:18:58.000000,192.168.84.97,Australia,Database,MFA,466,login>server>database,ba6fdd1c-e5c7-4ab3-bcd1-74722f7c20bb,Edge,Android,success,14,Normal,0
user_0010,user,2026-05-27 16:41:28.000000,192.168.112.250,Japan,Database,token,305,login>vpn>database,8bf3157a-4510-461a-8ef8-40d6ad1fbf1b,Chrome,macOS,success,13,Normal,0
user_0018,user,2026-05-23 13:27:33.000000,10.0.165.16,Canada,Database,password,795,login>server>database,940a9217-e12e-4336-a842-1615cd2a73c3,Firefox,Linux,success,16,Normal,0
dev_0001,edge_device,2026-05-19 09:01:50.000000,192.168.209.143,France,PLC,token,658,login>plc,8d2265ae-0867-47b8-acc9-0fe02613db70,Edge,Linux,success,0,Normal,0
svc_0005,service_account,2026-07-13 12:42:59.000000,192.168.55.61,Japan,Production Server,certificate,245,login>server,5d57a325-a039-4e37-a135-f5bfc828ada6,Edge,Ubuntu,success,20,Normal,0
svc_0009,service_account,2026-06-15 14:46:40.000000,172.22.130.43,India,Cloud Dashboard,MFA,565,login>cloud,24c6dd4c-bba2-49cd-a3c0-89940f328f7f,API,Android,success,28,Normal,0
svc_0005,service_account,2026-05-21 10:48:14.000000,192.168.55.42,Japan,VPN,certificate,341,login>vpn,5d57a325-a039-4e37-a135-f5bfc828ada6,Edge,Ubuntu,success,10,Normal,0
svc_0008,service_account,2026-05-19 02:57:32.000000,10.55.222.229,Australia,Production Server,password,907,login>server,d8cc8bc6-8d4b-411f-82b8-90abe5a670e0,API,Android,success,8,Normal,0
svc_0008,service_account,2026-04-27 06:45:42.000000,10.55.222.146,Australia,Production Server,password,328,login>server,d8cc8bc6-8d4b-411f-82b8-90abe5a670e0,API,Android,success,6,Normal,0
user_0032,user,2026-05-21 17:45:04.000000,10.25.244.230,India,Cloud Dashboard,MFA,1187,login>cloud,3e4da5e7-f91f-470a-8a69-4be6ed39df33,API,Windows,success,6,Normal,0
user_0023,user,2026-06-14 16:41:18.000000,10.36.30.193,Canada,Email,MFA,480,login>email,6e5b34bb-8170-4f57-8e20-74651e0c2403,Chrome,Android,success,0,Normal,0
user_0034,user,2026-07-08 15:20:57.000000,192.168.41.21,UK,HR,certificate,849,login>hr,7311a3a2-124e-4295-a182-2d24701a7ef7,API,macOS,success,5,Normal,0
user_0031,user,2026-06-27 16:03:06.000000,10.97.151.107,France,VPN,certificate,818,login>vpn,d16a797d-7435-459b-b43f-826b202d1d8c,Chrome,Firmware,success,19,Normal,0
dev_0008,edge_device,2026-06-08 08:16:49.000000,192.168.162.27,France,IoT Gateway,token,832,login>iot,03efd209-f2ee-4eaa-9c68-09e209b5a94e,Safari,Linux,success,13,Normal,0
user_0006,user,2026-07-21 10:44:24.000000,192.168.63.130,Singapore,Email,biometric,756,login>email,f4aef081-9e0e-4fd1-9d63-3196c819d12e,API,macOS,success,5,Normal,0
user_0022,user,2026-05-04 12:01:22.000000,10.115.32.25,France,Finance,MFA,599,login>finance,a31b62cd-24cf-4f72-9697-644e42c0690c,Edge,Android,success,19,Normal,0
user_0005,user,2026-07-03 04:20:34.000000,10.47.194.167,UK,Email,token,549,login>email,e03d7c74-4a2a-4966-b026-0f9cb6700500,Firefox,Windows,success,5,Normal,0
user_0010,user,2026-05-17 14:21:52.000000,192.168.112.194,Japan,Email,token,743,login>email,8bf3157a-4510-461a-8ef8-40d6ad1fbf1b,Chrome,macOS,success,16,Normal,0
user_0004,user,2026-05-14 13:55:44.000000,172.16.81.186,Singapore,Database,certificate,1189,login>server>database,c1084433-e9e2-46ea-8099-cfac42dfb133,Edge,Linux,success,24,Normal,0
